sample_id,question,qtype,best_pred,mcts_pred,best_score,mcts_score,delta,bucket,mcts_instruction,mcts_enhanced,mcts_selected_objects
251,What is the name of the sport the man is participating in?,other,water skiing,water skiing,0.3,0.3,0.0,same,image,False,man;rope;surfboard
252,What is the shape on top of the cake?,other,heart,heart,0.0,0.0,0.0,same,image,False,heart;woman;person
253,How many guests have checked into this room?,how_many,0,0,0.0,0.0,0.0,same,knowledge,False,bed;ceiling fan;trash can
254,What type of vehicles are sitting outside of the store?,what_type_kind,motorcycles,motorcycles,1.0,1.0,0.0,same,image,True,motorcycle;woman;man
255,What is the number mentioned in the t shirt of the girl who is playing?,text_sign_logo,21,21,1.0,1.0,0.0,same,image,False,girl;jersey;hand
256,Where is the horse currently located?,where,barn,barn,1.0,1.0,0.0,same,image,False,horse;woman;ground
257,What is the person on this vase doing?,activity_event,riding horses,riding horses,0.0,0.0,0.0,same,image,False,man;person;vase
258,What kind of show is the man on?,what_type_kind,news,news,0.3,0.3,0.0,same,image,False,television;screen;suit
259,What animals are in the front of the photo?,other,horses,horses,1.0,1.0,0.0,same,image,True,horse;planter;man
260,What treat can be made with this fruit and ice cream?,other,banana split,banana split,1.0,1.0,0.0,same,image,False,banana;fruit;mug
261,What are the ski poles used for?,activity_event,skiing,skiing,0.3,0.3,0.0,same,image,False,man;person;jacket
262,What is the rectangular object in the back left used to do?,other,refrigerate,refrigerate,0.0,0.0,0.0,same,image,False,refrigerator;microwave;cabinet
263,Which car hold the most people?,which,bus,bus,0.3,0.3,0.0,same,image,True,car;woman;windshield
264,Where do the men work?,where,airport,airport,1.0,1.0,0.0,same,image,False,airport;luggage;cart
265,Why is the man jumping on the red pipe?,why,for fun,skiing,0.6,0.3,-0.3,best_better,image,False,pipe;man;ski pole
266,Which height he jumps?,which,high,high,0.8999999999999999,0.8999999999999999,0.0,same,image,True,ramp;boy;man
267,How many vehicles have their lights on?,how_many,1,one,0.0,1.0,1.0,mcts_better,image,True,car;headlight;bicycle
268,What comic book hero is sitting on top of the TV?,other,spiderman,spiderman,1.0,1.0,0.0,same,image,False,figurine;toy;game
269,What type of league is the batter in?,what_type_kind,little league,baseball,0.6,0.8999999999999999,0.29999999999999993,mcts_better,image,True,boy;person;uniform
270,What time in approximately 31 minutes?,other,7:31,7:31,0.0,0.0,0.0,same,image,False,clock;woman;mouth
271,What is on the laps of each of the women?,other,handbag,handbag,0.3,0.3,0.0,same,image,True,purse;book;jacket
272,What do people gain when they eat too many of these?,other,weight,weight,1.0,1.0,0.0,same,image,False,donut;food;container
273,What room is this most likely to be happening in?,activity_event,living room,living room,1.0,1.0,0.0,same,image,False,couch;tray;remote
274,What is the man on TV doing?,activity_event,singing,singing,1.0,1.0,0.0,same,image,False,television;man;microphone
275,The yellow truck on the sidewalk is concerned with what activity?,activity_event,food,food,0.8999999999999999,0.8999999999999999,0.0,same,image,False,truck;sidewalk;tire
276,What type of buildings are located here?,what_type_kind,houses,residential,1.0,0.6,-0.4,best_better,image,True,building;sidewalk;road
277,What is in front of the monitor?,other,keyboard,keyboard,0.8999999999999999,0.8999999999999999,0.0,same,image,True,keyboard;mouse;laptop
278,What are these types of candles called?,other,tea light,tea light,0.0,0.0,0.0,same,image,False,candle;flame;glass
279,What color phone does the woman in the blue outfit have?,color,black,green,0.6,0.0,-0.6,best_better,image,True,person;man;hat
280,What is this dish being cooked in?,other,pan,pan,0.3,0.3,0.0,same,image,False,pan;pot;stove
281,How do we know this woman is at work?,other,uniform,uniform,1.0,1.0,0.0,same,image,False,shirt;button;collar
282,What is the closest item providing light?,other,candle,candle,1.0,1.0,0.0,same,image,False,candle;lamp;candle holder
283,The people on laptops seem most likely to be part of what group?,activity_event,student,student,0.0,0.0,0.0,same,image,False,laptop;person;man
284,How would you cut the vegetables?,other,peeler,peeler,0.6,0.6,0.0,same,image,False,knife;carrot;beet
285,Is the man going to the mountain in the background?,other,yes,yes,0.0,0.0,0.0,same,image,False,man;mountain;suitcase
286,What type of animals are on the grass?,what_type_kind,zebras,zebras,1.0,1.0,0.0,same,image,True,zebra;tree;dirt
287,What does the cat have his paw up against?,other,drawer,desk,0.0,1.0,1.0,mcts_better,image,False,drawer;cabinet;remote control
288,The glasses contain only this beverage type?,other,beer,beer,1.0,1.0,0.0,same,image,False,glass;cup;bottle
289,What is keeping the animals all in one place?,other,fence,fence,1.0,1.0,0.0,same,image,False,fence;grass;dog
290,What season of the year is shown here?,other,winter,winter,0.8999999999999999,0.8999999999999999,0.0,same,image,False,person;bicycle;car
291,Whos is sitting in the chair?,other,man and child,man and child,0.0,0.0,0.0,same,image,False,man;girl;chair
292,What pattern shirt is the man wearing?,other,striped,striped,1.0,1.0,0.0,same,image,False,shirt;stripe;arm
293,How many buses are shown in the streets?,how_many,2,1,0.0,0.0,0.0,same,image,True,bus;truck;building
294,What brand of soda is the can in the car?,text_sign_logo,coca cola,cannot determine,0.0,0.0,0.0,same,image,True,car;window;sticker
295,What type of transportation is this?,what_type_kind,bus,bus,1.0,1.0,0.0,same,image,True,bus;driver;passenger
296,What is the stuffed animal touching instead of the tennis player?,other,wall,wall,0.0,0.0,0.0,same,image,False,ear;hat;wristband
297,What type of shot is the woman about to hit?,what_type_kind,forehand,overhand shot,1.0,0.0,-1.0,best_better,image,True,racket;ball;woman
298,What type of road structure is near?,what_type_kind,stop sign,stop sign,0.6,0.6,0.0,same,image,True,stop sign;sign;road
299,What material is the squared off building in the background made from?,other,concrete,concrete,0.8999999999999999,0.8999999999999999,0.0,same,image,False,building;tower;man
300,How many people can sit at the table?,how_many,4,4,0.0,0.0,0.0,same,image,True,chair;table;placemat
301,The bag which the cat is standing is used for what?,activity_event,travel,carry,1.0,0.0,-1.0,best_better,image,False,suitcase;strap;floor
302,Why is the person using an umbrella?,why,shade,shade,0.3,0.3,0.0,same,image,False,umbrella;person;ocean
303,What does the man have on his head?,other,headphones,headphones,1.0,1.0,0.0,same,image,False,headphone;jacket;coat
304,What type of bottles are on the table?,what_type_kind,beer,water,1.0,0.0,-1.0,best_better,image,True,bottle;man;woman
305,How many skateboards are in the picture?,how_many,2,2,0.0,0.0,0.0,same,image,True,skateboard;man;foot
306,What does the electric street sign say?,text_sign_logo,spokane fall & 6th,spokane fall st,0.0,0.0,0.0,same,image,False,sign;woman;man
307,What type items are in the rolled item here?,what_type_kind,clothes,clothes,0.8999999999999999,0.8999999999999999,0.0,same,image,False,suitcase;woman;shoe
308,In what type of location are they playing with the body board?,what_type_kind,room,indoors,0.8999999999999999,0.8999999999999999,0.0,same,image,True,board;tank top;wall
309,What kind of footwear is the walker wearing?,what_type_kind,shoes,shoes,1.0,1.0,0.0,same,image,False,shoe;person;leg
310,Which fruit can hurt your eyes if you peel it holding your face too close to it?,which,banana,banana,0.0,0.0,0.0,same,image,True,orange;banana;mango
311,What are towels generally made of?,other,cotton,cotton,1.0,1.0,0.0,same,image,False,towel;oven;stove
312,Where are the cats sitting on top of?,where,table,table,0.8999999999999999,0.8999999999999999,0.0,same,image,False,table;keyboard;computer
313,What type of dog is it?,what_type_kind,labrador,labrador,0.0,0.0,0.0,same,image,True,dog;sail;railing
314,They are likely sitting down to enjoy what meal of the day?,other,breakfast,breakfast,1.0,1.0,0.0,same,image,False,man;fork;cup
315,How many people have skateboards?,how_many,2,1,0.0,0.0,0.0,same,image,True,boy;skateboard;shoe
316,The most abundant cake has a topping with which color?,color,blue,white,0.0,1.0,1.0,mcts_better,image,True,cake;flag;plate
317,What animals are in the field?,other,zebras,zebras,1.0,1.0,0.0,same,image,True,zebra;animal;herd
318,What is this umbrella used for?,activity_event,lighting,lighting,1.0,1.0,0.0,same,image,False,umbrella;pole;stand
319,What family member in a household would this room most likely belong to?,activity_event,teenager,teenager,0.0,0.0,0.0,same,image,False,television;screen;picture
320,What is the man's left hand holding?,other,skateboard,skateboard,1.0,1.0,0.0,same,caption,False,skateboard;camera;head
321,Who would sit here?,other,employee,person,0.8999999999999999,0.0,-0.8999999999999999,best_better,image,False,chair;monitor;desk
322,What is the cat playing with?,other,knife,knife,1.0,1.0,0.0,same,image,False,knife;blade;paw
323,The piece of clothing the woman in the picture is wearing on her hands normally serves what purpose?,other,protect,protect,0.0,0.0,0.0,same,image,False,woman;coat;short
324,What is on the umbrella?,other,whale,whale,0.8999999999999999,0.8999999999999999,0.0,same,image,True,heart;girl;umbrella
325,What police force does the police car behind the truck belong to probably?,other,new york,new york,0.3,0.3,0.0,same,image,False,truck;flag;woman
326,What apparel company is sponsoring the tennis match?,other,unicef,unicef,0.0,0.0,0.0,same,image,False,shirt;cap;wristband
327,What is the weather like?,other,rainy,rainy,1.0,1.0,0.0,same,image,False,umbrella;person;head
328,What action is the woman probably getting ready to perform with her phone?,other,take picture,take picture,0.0,0.0,0.0,same,image,False,phone;face;nose
329,What kind of car is it?,what_type_kind,silver,silver,0.0,0.0,0.0,same,image,False,car;tire;windshield
330,What sort of surface/substance does the conveyance with a problem here move upon?,other,asphalt,road,0.0,0.3,0.3,mcts_better,image,False,car;person;road
331,What is the purpose of the two tallest structures?,other,construction,construction,0.8999999999999999,0.8999999999999999,0.0,same,image,False,crane;building;tower
332,What is the vehicle in front of the cars?,other,van,van,0.0,0.0,0.0,same,image,False,car;bike;bicycle
333,The thing on the ceiling performs what function?,other,cooling,fan,0.6,0.3,-0.3,best_better,image,False,fan;lamp;picture
334,Why do people have their arms up?,why,catch frisbee,catch frisbee,0.6,0.6,0.0,same,image,False,frisbee;woman;arm
335,How many lights are visible in the room?,how_many,2,2,0.0,0.0,0.0,same,image,True,lamp;curtain;cabinet
336,The weather element occurring is also the constituent of what object in the background?,what_object,umbrella,umbrella,0.0,0.0,0.0,same,image,True,umbrella;tree;water
337,Where is this cat located?,where,living room,living room,0.3,0.3,0.0,same,image,False,cat;floor;room
338,How many colours of floor tiles are there?,how_many,2,2,0.0,0.0,0.0,same,image,True,floor;tile;sofa
339,What type of terrain is beyond the table and grill?,what_type_kind,gravel,dirt,0.0,0.8999999999999999,0.8999999999999999,mcts_better,image,True,park;dirt;leaf
340,What is the most likely material of the floor?,activity_event,tile,tile,1.0,1.0,0.0,same,image,False,floor;tile;cabinet
341,What time of day is it likely right now?,other,morning,morning,0.8999999999999999,0.8999999999999999,0.0,same,image,False,window;orange;light
342,Where is the horse?,where,field,field,1.0,1.0,0.0,same,image,False,horse;mane;face
343,What kind of shot is the man about to hit?,what_type_kind,serve,serve,0.8999999999999999,0.8999999999999999,0.0,same,image,False,man;arm;racket
344,What is the animal playing?,other,ball,ball,0.3,0.3,0.0,same,image,False,ball;cloth;bear
345,What color can be seen in the middle of the upper floor?,color,green,green,1.0,1.0,0.0,same,image,True,wall;letter;person
346,What are they waiting to do when they stand next to the street?,other,cross street,cross street,0.0,0.0,0.0,same,image,False,street;person;fire truck
347,What is the black object on the counter in the left corner called?,other,kettle,kettle,1.0,1.0,0.0,same,image,False,tea kettle;vase;chandelier
348,Where are the sheep located?,where,road,road,1.0,1.0,0.0,same,image,False,sheep;road;car
349,What is the gray thing on the nearest motorcycle for?,other,cover,cover,0.3,0.3,0.0,same,image,False,tarp;motorcycle;wheel
350,Which color of clothing is unique to just one of the two people here?,color,black,black,0.0,0.0,0.0,same,image,True,sweater;jean;pant
351,What type of structure is being used?,what_type_kind,concrete barrier,concrete barrier,0.3,0.3,0.0,same,image,True,skateboard;man;jean
352,What is sitting on top of the bed?,other,shoes,shoes,1.0,1.0,0.0,same,image,False,shoe;pillow;table
353,What is this type of photography called?,other,long exposure,long exposure,0.6,0.6,0.0,same,image,False,road;street;light
354,What color is the object that the animals have their heads buried in?,color,green,green,1.0,1.0,0.0,same,image,True,grass;ground;head
355,What is sitting on the bench?,other,statue,statue,0.8999999999999999,0.8999999999999999,0.0,same,image,False,statue;bag;woman
356,What hour is shown on the clock?,other,10:05,10:05,0.0,0.0,0.0,same,image,False,clock;tower;building
357,What type of drink are they drinking?,what_type_kind,wine,wine,1.0,1.0,0.0,same,image,True,wine;glass;glasses
358,What energy is used to cook the turkey?,other,electricity,electric,0.3,0.3,0.0,same,image,False,stove;oven;burner
359,What type of boat is in the water?,what_type_kind,yacht,boat,0.8999999999999999,0.0,-0.8999999999999999,best_better,image,True,boat;pier;water
360,What animals are in the field?,other,cows,cattle,1.0,0.0,-1.0,best_better,image,True,cow;animal;grass
361,What video game system are the men playing?,other,wii,wii,1.0,1.0,0.0,same,image,False,man;remote;ceiling fan
362,What part of the keyboard is shown?,other,keys,keys,0.0,0.0,0.0,same,image,False,key;keyboard;mouse
363,The playing is using what move?,other,serve,serve,0.0,0.0,0.0,same,image,False,player;racket;arm
364,Why is the pipe on the back of the truck?,why,transport,transport,0.8999999999999999,0.8999999999999999,0.0,same,image,False,man;cart;box
365,What is the clear container topped with an orange made out of?,other,glass,glass,1.0,1.0,0.0,same,image,False,glass;cup;slice
366,What brand of electronics is the person using on the desk?,text_sign_logo,laptop,laptop,0.0,0.0,0.0,same,image,True,laptop;computer;monitor
367,What countries flag can be seen near the front of the classroom?,other,usa,usa,1.0,1.0,0.0,same,image,False,man;woman;person
368,What city is this shopping center in?,other,merrywalks,merrywalks,0.3,0.3,0.0,same,image,False,man;sidewalk;mannequin
369,What is used to pick up the suitcases?,other,handle,handle,1.0,1.0,0.0,same,image,False,handle;suitcase;shelf
370,What is coming out of her mouth?,other,smoke,smoke,1.0,1.0,0.0,same,image,False,woman;face;hand
371,What kind of hat is the man wearing?,what_type_kind,cap,cap,0.8999999999999999,0.8999999999999999,0.0,same,image,False,hat;man;bicycle
372,Where are these students?,where,classroom,classroom,1.0,1.0,0.0,same,image,False,laptop;woman;man
373,What footwear is the person walking on?,other,shoes,shoes,0.8999999999999999,0.8999999999999999,0.0,same,image,False,shoe;sidewalk;ground
374,What green fruits or vegetables are in a jar inside the refrigerator?,other,limes,limes,0.3,0.3,0.0,same,image,False,refrigerator;bottle;pot
375,What kind of clock is this?,what_type_kind,statue clock,statue clock,0.0,0.0,0.0,same,image,False,clock;statue;post
376,How many rooms/areas in the house are immediately visible in the photo?,how_many,3,2,0.0,0.0,0.0,same,image,True,couch;door;window
377,Which skier is going fastest?,which,farthest down slope,right,0.0,0.0,0.0,same,image,True,skier;man;person
378,Why is the person's vest yellow?,why,safety,safety,0.0,0.0,0.0,same,image,False,person;fire truck;man
379,What number is closest to the number of people that are pushing the bus?,text_sign_logo,eight,eight,0.8999999999999999,0.8999999999999999,0.0,same,image,True,person;man;jean
380,What brand made the shoes the hatless man on the left has on?,text_sign_logo,adidas,nike,1.0,0.8999999999999999,-0.10000000000000009,best_better,image,True,shoe;hat;head
381,What is the man using?,other,grill,grill,0.3,0.3,0.0,same,image,False,glove;machine;oven
382,What area of the baseball field are the players almost colliding over as one blocks the other most likely?,activity_event,basepath,home plate,0.0,0.3,0.3,mcts_better,image,False,plate;mitt;line
383,Which ingredient offers the most protein?,which,turkey,turkey,0.3,0.3,0.0,same,image,True,meat;sandwich;lettuce
384,What word is on the pillow?,text_sign_logo,none,none,0.0,0.0,0.0,same,caption,False,pillow;stand;coffee table
385,What is the white appliance on the counter used to make?,other,coffee,coffee,1.0,1.0,0.0,same,image,False,coffee maker;stove;microwave
386,The child holding the controller has what design on their shirt?,other,stripes,stripes,0.0,0.0,0.0,same,image,False,shirt;jacket;sweater
387,Why is the black net set up behind the batter?,why,safety,safety,0.8999999999999999,0.8999999999999999,0.0,same,image,False,batter;catcher;umpire
388,How many animals are staring at the camera?,how_many,6,5,0.0,0.0,0.0,same,image,True,sheep;lamb;herd
389,How are these balloons floating?,other,not floating,in air,0.0,0.0,0.0,same,image,False,balloon;frog;bookshelf
390,What time of day is this?,other,daytime,afternoon,0.6,0.6,0.0,same,image,False,man;tie;flower
391,Why is the man in the green shirt holding his arms out?,why,balance,balance,1.0,1.0,0.0,same,image,False,surfboard;board;person
392,Where is the most likely location for this bar?,where,pub,pub,0.6,0.6,0.0,same,image,False,table;stand;figurine
393,When does meter enforcement have their days off?,other,saturday,sunday,0.0,0.0,0.0,same,image,False,parking meter;meter;sign
394,What color is the pedestrian powered vehicle on the lot?,color,green,green,1.0,1.0,0.0,same,image,True,bike;tire;pedal
395,What type of lens was used to give this particular photo the distorted look?,what_type_kind,fisheye,fish eye,1.0,0.3,-0.7,best_better,image,True,bicycle;pole;wheel
396,What kind of transportation is shown?,what_type_kind,plane,airplane,0.6,0.6,0.0,same,image,False,airplane;cart;tire
397,What is being used as a bun for the burger?,other,donut,donut,1.0,1.0,0.0,same,image,False,donut;glaze;paper
398,What type cruciferous vegetable is topping this pie?,what_type_kind,broccoli,broccoli,1.0,1.0,0.0,same,image,False,broccoli;tomato;cheese
399,How many people seem to be sitting down to eat?,how_many,0,0,0.0,0.0,0.0,same,image,True,fork;knife;napkin
400,What might the lying dogs likely have to do in a bit?,other,herd,herd,0.6,0.6,0.0,same,image,False,dog;sheep;man
401,How are the two feeling here?,other,happy,happy,1.0,1.0,0.0,same,image,False,man;woman;girl
402,The layout of buildings most resembles which period?,which,medieval,medieval,0.3,0.3,0.0,same,image,True,building;house;road
403,What does the letter on the racket represent?,text_sign_logo,wilson,wilson,1.0,1.0,0.0,same,image,False,racket;tennis racket;player
404,Which shape outer walls do the persons sit in for the best view of the airport?,which,circle,building,0.3,0.0,-0.3,best_better,image,True,airplane;tower;building
405,What type of animals are on the grass?,what_type_kind,giraffes,giraffes,1.0,1.0,0.0,same,image,True,giraffe;grass;rock
406,What is the woman's job called?,other,jumper,jumper,0.0,0.0,0.0,same,image,False,rider;shirt;pad
407,What type of cusuine is presented?,what_type_kind,spring roll,soup,0.0,0.0,0.0,same,image,True,bowl;soup;noodle
408,What is the purpose of the masonry on the wall to the left of the kitchen?,other,fireplace,fireplace,1.0,1.0,0.0,same,image,False,television;shelf;wall
409,What type of phones are being used?,what_type_kind,cell phone,cell phone,0.0,0.0,0.0,same,image,True,hand;sunglasses;cap
410,What profession might this man work as?,other,cowboy,cowboy,0.8999999999999999,0.8999999999999999,0.0,same,image,False,man;horse;saddle
411,Which location here fries snacks on site?,which,none,not here,0.0,0.0,0.0,same,image,True,person;woman;sign
412,What is hanging from the woman's back pocket?,other,purse,nothing,0.0,0.6,0.6,mcts_better,image,True,jacket;buckle;leg
413,What is the item with all of the visible black seeds called?,other,kiwi,kiwi,1.0,1.0,0.0,same,image,False,kiwi;broccoli;pepper
414,Why is the man standing in the dirt?,why,batting,batting,0.6,0.6,0.0,same,image,False,man;dirt;plate
415,What is device on the small black box below the laptop on the left?,other,camera,camera,0.0,0.0,0.0,same,image,False,cd;box;frame
416,What is this room for?,other,sleeping,sleep,1.0,1.0,0.0,same,image,False,bed;dresser;bedroom
417,What level or league of baseball are the players most likely playing in?,activity_event,minor league,minor league,0.3,0.3,0.0,same,image,False,catcher;player;umpire
418,Which of these emotions is the person least likely to be experiencing?,which,fear,fear,0.0,0.0,0.0,same,image,True,ski;pant;goggles
419,From which item can you get the most protein?,which,meat,salami,0.8999999999999999,0.8999999999999999,0.0,same,image,True,bacon;meat;cheese
420,What country is this in?,other,canada,canada,1.0,1.0,0.0,same,image,False,train;tractor;man
421,What food type likely fills the freezer?,what_object,ice cream,ice cream,1.0,1.0,0.0,same,image,False,box;refrigerator;jug
422,The white object in the right window is used most often during what season?,other,summer,summer,1.0,1.0,0.0,same,image,False,air conditioner;sofa;couch
423,This fork has how many prongs?,how_many,4,4,0.0,0.0,0.0,same,image,True,fork;handle;carrot
424,What is the healthiest ingredient on the pizza?,other,mushroom,mushroom,0.8999999999999999,0.8999999999999999,0.0,same,image,False,cheese;tomato sauce;mushroom
425,What is the woman wearing?,other,blue dress,blue dress,0.3,0.3,0.0,same,image,False,dress;bracelet;leg
426,What will the boy do if he hits?,other,run,run,1.0,1.0,0.0,same,image,False,baseball;bat;hand
427,What is the second shelf in the fridge used for?,activity_event,vegetables,vegetables,0.0,0.0,0.0,same,image,False,vegetable;bottle;container
428,Where are the trucks headed to?,where,west washington market,west washington market,0.0,0.0,0.0,same,image,False,truck;building;road
429,What are the zebras swinging?,other,tails,tails,1.0,1.0,0.0,same,image,False,tail;head;leg
430,Where is this bathroom probably located?,where,hotel,hotel,1.0,1.0,0.0,same,image,False,bathroom;bathtub;door
431,What color is in the center of the red flower?,color,white,white,1.0,1.0,0.0,same,image,True,heart;ring;watch
432,What region of the world is this?,other,africa,africa,0.6,0.6,0.0,same,image,False,man;crowd;person
433,What sports equipment is on the ground?,other,baseballs,baseballs,0.0,0.0,0.0,same,image,False,bat;glove;hat
434,The dishes appear to be sitting on what?,other,ground,ground,0.6,0.6,0.0,same,image,False,ground;plate;food
435,Why is the man holding the fork?,why,eating pizza,to eat pizza,0.3,0.3,0.0,same,image,False,pizza;man;hand
436,What kind of flavor would the fruit on the pizza add?,what_type_kind,sweet,sweet,1.0,1.0,0.0,same,image,False,pizza;top;meat
437,Why do these boats are painted in different color?,why,different models,different types,0.0,0.0,0.0,same,image,False,boat;water;fence
438,What are the zebra's stripes for?,other,camouflage,camouflage,1.0,1.0,0.0,same,image,False,zebra;head;grass
439,Where are the people standing?,where,beach,beach,1.0,1.0,0.0,same,image,False,beach;man;woman
440,What color is the background of the large clock?,color,white,white,1.0,1.0,0.0,same,image,True,sky;cloud;clock
441,Where is this dog located?,where,floor,floor,0.3,0.3,0.0,same,image,False,dog;bed;floor
442,How are the skiers getting up the hill?,other,ski lift,ski lift,1.0,1.0,0.0,same,image,False,ski lift;building;roof
443,What is the gray colored residue seen on the outer part of the middle of the board?,other,sand,sand,1.0,1.0,0.0,same,image,False,surfboard;hand;woman
444,At what time of day are the skateboarders probably skating on the beach?,other,sunset,sunset,1.0,1.0,0.0,same,image,False,sun;sky;beach
445,Why might people sit here?,why,relax,relax,0.3,0.3,0.0,same,image,False,table;umbrella;water
446,What is the same color as the most abundant color here?,color,green,green,1.0,1.0,0.0,same,image,False,leaf;banana;petal
447,What is the light green liquid in the glass and metal dispenser on the table far in the back left?,other,beer,beer,0.0,0.0,0.0,same,skip,False,bottle;button
448,What are the people doing in the water?,activity_event,rowing,rowing,0.8999999999999999,0.8999999999999999,0.0,same,image,False,canoe;boat;water
449,What are these people ready to do?,other,drink wine,drink wine,1.0,1.0,0.0,same,image,False,man;wine;wine bottle
450,Which of these objects is used to write on and is present on the desk?,which,pen,pen,0.6,0.6,0.0,same,caption,False,pen;book;box
451,What is the person being viewed through?,other,window,window,1.0,1.0,0.0,same,image,False,window;woman;person
452,What is the first word on the trailer?,text_sign_logo,clean,clean,1.0,1.0,0.0,same,caption,False,writing;tire;wheel
453,What kind of bike is being ridden?,what_type_kind,motorcycle,motorcycle,1.0,1.0,0.0,same,image,False,bike;bicycle;motorcycle
454,Why would someone sit here?,why,to eat,eat,1.0,1.0,0.0,same,image,False,sandwich;table;food
455,What vehicle might the thing on the wall have come from?,other,wagon,cart,1.0,0.3,-0.7,best_better,image,False,wheel;fireplace;sofa
456,What can be done with this utensil?,other,stir,stir,1.0,1.0,0.0,same,image,False,spoon;soup;pot
457,What would this fence help to contain?,other,tennis balls,tennis balls,0.6,0.6,0.0,same,image,False,fence;field;person
458,What are the people doing on the grass?,activity_event,eating,eating,1.0,1.0,0.0,same,image,False,woman;girl;grass
459,What alcohol brand has a word that refers to the pattern of this animal?,text_sign_logo,black label,blackberry,0.0,0.0,0.0,same,image,False,zebra;mane;ear
460,How many people are visible in the water?,how_many,3,three,0.0,0.3,0.3,mcts_better,image,True,person;man;surfer
461,What word can be spelled by rearranging the brand letters on the bottom of the laptop screen?,text_sign_logo,acer,acer,0.0,0.0,0.0,same,image,True,ear;chair;touchpad
462,Why is the kid wearing a helmet?,why,safety,safety,1.0,1.0,0.0,same,image,False,helmet;head;harness
463,What is required to be on the ground to do this sport?,other,skiing,skiing,0.0,0.0,0.0,same,image,False,ski;snow;person
464,What is one tournament that is associated with this sport?,other,us open,us open,0.0,0.0,0.0,same,image,True,girl;racket;ball
465,Which country uses this kind of mail service?,which,United Kingdom,United Kingdom,0.3,0.3,0.0,same,image,True,box;road;building
466,What is the red bag around the womans waist called?,other,saddlebag,satchel,0.0,0.0,0.0,same,image,False,purse;bag;luggage
467,What is the girl doing in the bathroom?,activity_event,taking picture,taking picture,0.6,0.6,0.0,same,image,False,camera;woman;person
468,What is the first visible red word?,text_sign_logo,was,was,1.0,1.0,0.0,same,image,False,sign;display;bike
469,Why are the children wearing hats?,why,cold,cold,1.0,1.0,0.0,same,image,False,jacket;person;bike
470,Why are the skiers wearing bibs with numbers on them?,why,competition,racing,0.3,0.3,0.0,same,image,False,skier;man;person
471,What type of dog is it?,what_type_kind,rottweiler,black dog,1.0,0.0,-1.0,best_better,image,True,dog;head;face
472,The costumed character is likely seated in what locale?,other,city,city,0.6,0.6,0.0,same,image,False,bench;sidewalk;street
473,What is the last letter on the license plate?,text_sign_logo,j,j,0.3,0.3,0.0,same,image,False,license plate;plate;number
474,What number is on the player that's fully visible?,text_sign_logo,21,21,0.6,0.6,0.0,same,image,True,number;jersey;shirt
475,What is the round glass object?,other,lens,lens,1.0,1.0,0.0,same,image,False,horse;nose;eye
476,This dish is suitable for which group of people?,which,vegetarian,vegetarians,0.6,1.0,0.4,mcts_better,image,True,broccoli;pasta;noodle
477,What kind of animal is is the truck?,what_type_kind,elephant,elephant,1.0,1.0,0.0,same,image,True,elephant;man;person
478,What type of company has an ad at the court?,what_type_kind,continent airlines,airline,0.6,0.3,-0.3,best_better,image,True,woman;court;wall
479,Where are all of the people in front of the yellow cab going?,where,across street,across street,1.0,1.0,0.0,same,image,False,bus;man;street
480,What part of the pizza is the person holding?,other,edge,edge,0.0,0.0,0.0,same,image,False,hand;finger;pizza
481,What is used to keep their balance?,other,ski poles,ski poles,1.0,1.0,0.0,same,image,False,ski pole;pole;glove
482,What type of outer clothing does the person who last sat here like to wear?,what_type_kind,hat,hat,1.0,1.0,0.0,same,image,True,bench;van;truck
483,The paper cups probably contain what beverage?,other,soda,soda,1.0,1.0,0.0,same,image,False,cup;pizza;pepperoni
484,How is the device the boy is holding powered?,other,battery,battery,0.8999999999999999,0.8999999999999999,0.0,same,image,False,wire;cord;remote
485,What type of shot is the woman about to hit?,what_type_kind,serve,forehand,1.0,0.0,-1.0,best_better,image,True,tennis ball;racket;woman
486,What brand of lemon lime beverage is most likely sold here?,text_sign_logo,coca-cola,coca-cola,0.0,0.0,0.0,same,image,False,cup;straw;sandwich
487,What are the kids on the boards learning to do?,other,surf,surf,1.0,1.0,0.0,same,image,False,man;boy;board
488,What are the people on the sidewalk likely to be?,other,tourists,passengers,1.0,0.0,-1.0,best_better,image,False,man;person;jean
489,Why is the woman sitting in the back of the man's bike on the right?,why,riding with him,riding with him,0.0,0.0,0.0,same,image,False,cart;man;jacket
490,What institution often performs the function represented by the word on the main level of the ship nearest the camera?,text_sign_logo,rescue,fire department,0.0,0.0,0.0,same,image,False,writing;boat;water
491,What are the riders about to do now?,other,jump,jump,0.0,0.0,0.0,same,image,False,motorcycle;bike;person
492,Where is this person located?,where,living room,living room,1.0,1.0,0.0,same,image,False,couch;rug;jean
493,What type of cake are the donuts?,what_type_kind,carrot cake,carrot cake,1.0,1.0,0.0,same,image,True,donut;sign;paper
494,What are the men doing?,activity_event,playing video game,playing video game,0.0,0.0,0.0,same,image,False,man;woman;controller
495,What is the person riding the horse dressed as?,other,knight,knight,1.0,1.0,0.0,same,image,False,helmet;man;person
496,This man is likely taking a photo in what type of location?,what_type_kind,restroom,restroom,0.3,0.3,0.0,same,image,True,man;camera;head
497,Why would one sit here?,why,relax,relax,1.0,1.0,0.0,same,image,False,chair;beach chair;beach
498,Why is there a bow on the car?,why,wedding,wedding,0.3,0.3,0.0,same,image,False,car;person;sleeve
